account_name,url,caption,caption_length,likes,comments,post_date,day_of_week,hour_of_day,is_night_post,is_special_date,media_type,num_hashtags,num_mentions,num_emojis,has_question,has_call_to_action,followers,followees,engagement_ratio,comment_like_ratio,caption_sentiment,num_exclamations,hashtag_ratio,topic,readability,num_positive_words,num_negative_words
revlon_es,https://www.instagram.com/revlon_es/p/DD9eMebM0Bw/,"¿Estamos ready? ¡Estamos READY!🎄✨

Consigue el lookazo de @madelyncline:

💁‍♀ #ColorStay Skin Awaken Concealer
✨ Illuminance™ Serum Tint
🌛 #Colorstay Day to Night Quad tono Moonlit (555)
👁 #Colorstay Xtensionnaire
💋 #ColorStay Longwear Lip Liner
💄 Labios #SuperLustrous Lipstick Blushing Mauve (460) 
✨ Toque glossy con #Superlustrous Glass Shine Glossed Up Rose (3)

#RevlonEspaña #RevlonMakeup #revlonlipstick #totallook #Christmas",433,0,0,2024-12-24T12:06:24.000Z,Tuesday,12,False,False,carrusel,11,1,6,True,False,951000,551,0.0,0.0,positivo,1,0.1897,otro,-2.52,0,0
revlon_es,https://www.instagram.com/revlon_es/p/DD71ijJRLRe/,"¿El regalo perfecto para tu amigx beauty lover (o para ti misma)? Un #LipCombo ganador:

💋 #Colorstay Satin Ink, tono Silky Sienna (5)
💋 Perfilador #Colorstay, Red (675)
💋 #SuperLustrous Lipstick, tono Certainly Red (740)

#revlonespaña #revlonmakeup #revlonlipstick #lipstick #christmas #gift #makeup",301,0,0,2024-12-23T20:51:55.000Z,Monday,20,False,False,foto,11,0,3,True,False,951000,551,0.0,0.0,neutro,0,0.2619,otro,30.86,1,0
revlon_es,https://www.instagram.com/revlon_es/p/DDxge8fMK3Q/,"Básicos versión Xmas 🎄✨ ¿Qué buscas en un labial para elevar tu look estas fiestas?

✔ Duración
✔ Color vibrante
✔ ¿Mate o satinado?
✔ Hidratación a tope

Con #RevlonColorStay encontrarás el aliado perfecto para unos labios de impacto en cada una de tus celebraciones ¿estás listx? 💫

#RevlonEspaña #LabiosRevlon #revlonlipstick #FiestasConEstilo #labiosrojos",359,0,0,2024-12-19T20:35:30.000Z,Thursday,20,False,False,carrusel,6,0,2,True,False,951000,551,0.0,0.0,neutro,0,0.1132,evento,31.11,1,0
revlon_es,https://www.instagram.com/revlon_es/p/DDaa485MyCg/,"Resistente, duradero, ligero y lleno de color, ¿sabes de qué hablamos? ¡De #ColorStay Suede Ink sin duda! 💋💄
¡Descubre nuestra gama de labiales de larga duración!

#RevlonEspaña #Revlon #revlonlipstick #revloncolorstay #labiosrevlon",232,0,0,2024-12-10T21:24:06.000Z,Tuesday,21,True,False,carrusel,6,0,2,True,True,951000,551,0.0,0.0,neutro,2,0.1935,otro,61.04,0,0
revlon_es,https://www.instagram.com/revlon_es/p/DDSbyRnxUT_/,"¡ALERTA NOVEDAD! Presentamos la ✨NUEVA✨ Mascarilla Potenciadora del Color de Revlon #Colorstay, la mascarilla que en solo 5 minutos reaviva el color de tu cabello teñido entre coloraciones.

¿Por qué te va a encantar?
✔️ Devuelve la intensidad y el brillo del color en solo 5 minutos
✔️ Neutraliza los tonos no deseados
✔️ Suaviza y acondiciona el cabello dejándolo sedoso, brillante e hidratado
✔️ Fácil de usar, sin mezclas complicadas
✔️ Vegana, sin siliconas ni aceites minerales

Además, tienes 6 tonos disponibles para un resultado perfecto.

¡Encuéntralo ya en tu punto de venta favorito!

#RevlonEspaña #Colorstay",621,0,0,2024-12-07T18:58:00.000Z,Saturday,18,False,False,carrusel,3,0,0,True,False,951000,551,0.0,0.0,neutro,2,0.0309,otro,27.16,1,0
revlon_es,https://www.instagram.com/revlon_es/p/DDKf8TMshkW/,"Transforma tu rutina (y tu piel🤩) con nuestro Illuminance Serum Tint ✨ El serúm con color que ya es uno de nuestros favoritos y que seguro se convertirá en el tuyo también 😉. 

#revlon #revlonespaña #nomakeupmakeup #glowyskin",225,0,0,2024-12-04T17:00:00.000Z,Wednesday,17,False,False,carrusel,4,0,1,False,False,951000,551,0.0,0.0,neutro,0,0.1081,rutina,51.3,0,0
revlon_es,https://www.instagram.com/revlon_es/p/DC98pYsCPDJ/,"¿Estabas esperando una excusa para hacerte con tus imprescindibles de #Revlon? Black Friday es el momento. Haz clic en el link de la bio o no te pierdas nuestras stories. 💋

#RevlonEspaña #SuperLustrous #labiosrevlon #revlonmakeup #blackfriday #blackfridaydeals",261,0,0,2024-11-29T20:01:07.000Z,Friday,20,False,False,foto,7,0,1,True,True,951000,551,0.0,0.0,negativo,0,0.1892,otro,44.95,0,0
revlon_es,https://www.instagram.com/revlon_es/p/DCz1_62MKFj/,"Si tu piel pide hidratación 💦 #Colorstay Makeup es la base de maquillaje ideal para ti 🙌 Nuestra fórmula para piel Normal/Seca contiene ácido hialurónico que ayuda a hidratar la piel en más de un 120%.
Piel hidratada todo el día y ‘glow’ de aspecto saludable ¡no podemos pedir más! ✨

#RevlonEspaña #RevlonMakeup #ColorstayMakeup",329,0,0,2024-11-25T21:50:36.000Z,Monday,21,True,False,carrusel,4,0,2,False,False,951000,551,0.0,0.0,neutro,1,0.0741,otro,55.22,0,1
revlon_es,https://www.instagram.com/revlon_es/p/DCuhiyexDjA/,"Un maquillaje impecable comienza por la base, y con #ColorStay Mekeup lo tienes todo:
✨ Duración hasta 24 horas
✨ Protección solar
✨ Ingredientes que cuidan tu piel

Encuéntrala en dos fórmulas para cada tipo de piel y 16 tonos diferentes.

#RevlonEspaña #colorstaymakeup #colorstay #maquillajerevlon #basedemaquillaje",318,0,0,2024-11-23T20:15:40.000Z,Saturday,20,False,False,foto,6,0,0,False,False,951000,551,0.0,0.0,negativo,0,0.1304,producto,31.55,0,0
revlon_es,https://www.instagram.com/revlon_es/p/DCgqBcAMs5K/,"¡Tenemos ✨NUEVOS✨ tonos SuperLustrous! Qué mejor forma de empezar la semana que presentándote los 6 nuevos tonos de nuestro icónico, súper cremoso, súper vibrante #SuperLustrous Lipstick. 

Dale la bienvenida a:
⚡Electric Melon (806)
🤫 Secret Club (766)
🌹 Rose Velvet (130)
🔻 Uncut Ruby (810)
💜 Laidback Lilac (811)
🍑 Fire Peach (807)

¿Con cuál de ellos te quedas?

#RevlonEspaña #SuperLustrousLipstick #novedades #nuevostonos #Revlon #LabiosRevlon #revlonlipstick",465,0,0,2024-11-18T12:15:00.000Z,Monday,12,False,False,carrusel,8,0,4,True,False,951000,551,0.0,0.0,negativo,1,0.1212,promoción,47.12,0,0
revlon_es,https://www.instagram.com/revlon_es/p/DCcXWlWJ5k_/,"Se llama SUPER por algo 🥰 

Déjanos volver a contarte por qué #SuperLustrous es realmente adictivo y nuestra barra de labios más icónica: 

🔻 Su fórmula cremosa minimiza visiblemente las líneas, para unos labios de apariencia más suave y llena 
🔻 Es la combinación perfecta de color intenso en una fórmula súper hidratante
🔻 Tiene un 80% de ingredientes acondicionadores
🔻 Cremoso y rico en color, sensación ligera e hidratada
🔻 Ahora en 22 (❗️) tonos vibrantes

¿Se te ocurre alguna más para amarlo? ¡Te leemos!",512,0,0,2024-11-16T19:00:17.000Z,Saturday,19,False,False,foto,1,0,5,True,False,951000,551,0.0,0.0,positivo,1,0.0116,producto,-13.64,0,0
revlon_es,https://www.instagram.com/revlon_es/p/DB4h8y-xyCx/,"FIRE 🔥 & ICE ❄: ¿Con qué look te quedas esta noche? (porque seguimos en modo #Halloween, o no?)

#revlonlipstick #revlonespaña #revlon #halloweenmakeup #weekendvibes #findesemanalargo",183,0,0,2024-11-02T21:07:20.000Z,Saturday,21,True,False,carrusel,7,0,1,True,False,951000,551,0.0,0.0,neutro,0,0.28,otro,45.57,0,0
revlon_es,https://www.instagram.com/revlon_es/p/DBzJv7_ME55/,"👻 ¡Feliz noche de Halloween! 👻 Que esta noche no falte la diversión… y los lookazos 🖤✨ 

#RevlonEspaña #Revlon #Halloween #HappyHalloween",137,0,0,2024-10-31T18:52:33.000Z,Thursday,18,False,False,foto,4,0,3,False,False,951000,551,0.0,0.0,neutro,1,0.1905,otro,47.3,0,0
revlon_es,https://www.instagram.com/revlon_es/p/DBcMR-zRyyA/,"👁 Spooky Season, but make it 60s. 🎃✨
Nuestra embajadora @naileadevora sirviendo lookazos pre-Halloween con este delineado atrevido y súper gráfico con vibes de los 60s. ¿Y tú? ¿Listx para unos ojazos de infarto este #Halloween? 👀

#RevlonSuperLustrous #HalloweenVibes #RevlonEspaña",281,0,0,2024-10-22T20:52:08.000Z,Tuesday,20,False,False,carrusel,4,1,3,True,False,951000,551,0.0,0.0,neutro,0,0.1,otro,30.53,0,0
revlon_es,https://www.instagram.com/revlon_es/p/DBJ-8g_gORl/,"Obsesionadxs con el comeback de #Superlustrous Rum Raisin (y sabemos que no somos lxs únicxs 💖😉). Como dice @adrian_rux: el lipstick de 2025 es de 1995 ✨ ¿Te unes al hype?

#revlon #revlonlipstick #90smakeup #makeuptrend #tendencia",231,0,0,2024-10-15T19:09:17.000Z,Tuesday,19,False,False,carrusel,6,1,2,True,False,951000,551,0.0,0.0,neutro,0,0.1667,otro,53.5,0,0
revlon_es,https://www.instagram.com/revlon_es/p/DA_p2VZxIbp/,"En #tendencia: labios #SuperLustrous Black Cherry (477) 🖤🍒, uno de nuestros imprescindibles de la temporada.

Atrévete con estos #labiosrevlon y dale el toque de drama y ‘grunge’ a tu look makeup ✨

#revlonlipstick #cherrylips #revlon #revlonespaña #labios #inspomakeup",269,0,0,2024-10-13T19:25:34.000Z,Sunday,19,False,False,carrusel,9,0,2,False,False,951000,551,0.0,0.0,negativo,0,0.2368,otro,45.22,0,0
revlon_es,https://www.instagram.com/revlon_es/p/DAl9dwsRWLS/,"¡Hoy es Día Internacional del Café! ☕️ Así que celebramos uno de nuestros ingredientes favoritos: ¡la cafeína! 🎉✨ No solo es perfecta para darte energía, también es un aliado para iluminar y refrescar tu mirada.
Nuestro corrector #Colorstay Skin Awaken está infusionado con cafeína y vitamina C para minimizar ojeras, bolsas y dar un toque de frescura que dura todo el día.

¡Despierta tu piel con #Revlon! ✨ 

#ColorstaySkinAwaken #RevlonEspaña #DiaDelCafé #MiradaDespierta #RevlonColorstay",491,0,0,2024-10-01T19:23:41.000Z,Tuesday,19,False,False,foto,7,0,1,False,False,951000,551,0.0,0.0,neutro,3,0.0959,producto,30.63,0,0
revlon_es,https://www.instagram.com/revlon_es/p/DAeKvGsxKhd/,"#Match uñas+labios ❤🍂 que pensamos usar 24/7 este otoño, ¿con cuál te quedas?

1⃣ Si eres de rojos intensos: #SuperLustrous Certainly Red (740) + #UltraHD Snap Red and Real (14)
2⃣ Si eres más de nudes: #SuperLustrous Daylight Delight (802) + #UltraHD Snap Basic (13)

#Revlon #revlonlipstick #labiosrevlon#RevlonEspaña #lipsandtips",332,0,0,2024-09-28T18:45:44.000Z,Saturday,18,False,False,foto,10,0,1,True,False,951000,551,0.0,0.0,neutro,0,0.2041,otro,47.39,0,0
revlon_es,https://www.instagram.com/revlon_es/p/DAJrueuOGVE/,"¡Encontrando nuestro tono #Colorsilk perfecto! Encontrar tu tono de cabello perfecto no es tarea fácil, por eso hace unos días, de la mano de Marian Rubio @anatomia celebramos un interesantísimo taller de colorimetría para encontrar nuestro tono y no morir en el intento ❤😉
Muchísimas gracias al @thompsonmadridhotel por recibirnos, y a todas por acompañarnos en esta mañana de aprendizaje, tips, color, brunch delicioso y el mejor ambiente. 
Echa un vistazo a algunos de los mejores momentos de este eventazo ¡y #SorpréndeteConRevlonColorsilk! 

#RevlonEspaña #Revlon #RevlonColorsilk #colorencasa #colorimetriacapilar",619,0,0,2024-09-20T19:49:57.000Z,Friday,19,False,False,carrusel,7,2,1,False,False,951000,551,0.0,0.0,neutro,2,0.0805,otro,20.73,1,0
revlon_es,https://www.instagram.com/lospilaresdelatierramusical/p/DABieUJKIEI/,"REVLON es el patrocinador oficial de Hair & Make Up en Los pilares de la tierra, el musical. ❤️‍🔥
Los productos de @revlonprofessional_es estarán en los camerinos para que nuestro elenco luzca perfecto en cada escena.
Gracias Revlon por apoyar una vez más las producciones de @beon.entertainment",295,0,0,2024-09-17T15:55:10.000Z,Tuesday,15,False,False,foto,0,2,1,False,False,951000,551,0.0,0.0,neutro,0,0.0,otro,39.33,1,0
revlon_es,https://www.instagram.com/revlon_es/p/C__DBwfx-3z/,"¿Cómo escoger tu tono de Serum Illuminance™? Ya sea que tu piel tenga un subtono cálido, frío o neutral, tenemos un tono ideal para ti. ¡Desliza y descubre el tono que mejor se adapta a ti! 

#RevlonEspaña #maquillajenatural #basedemaquillaje #Illuminance #revlonmakeup",269,0,0,2024-09-16T16:41:54.000Z,Monday,16,False,False,carrusel,5,0,0,True,True,951000,551,0.0,0.0,positivo,1,0.122,otro,51.99,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C_6Urp2xX9W/,"¿Cuál es tu #mood Limitless Matte de hoy? 💄 Sea cual sea, te damos MÁS razones por las que te vas a enamorar de este labial:

💋 Su aplicador ✨patentado✨ que además de aplicar, delinea tus labios con precisión
💋 Su color mate vibrante que dura hasta 24 horas in-tac-to
💋 Su fórmula 100% vegana y apta para labios sensibles
💋 El triple ácido hialurónico y extracto de arándano que hidratan y cuidan tus labios

Tonos: Manifest, Real Deal, Top Talent, Strut",454,0,0,2024-09-14T20:40:59.000Z,Saturday,20,False,False,carrusel,1,0,5,True,False,951000,551,0.0,0.0,positivo,0,0.0122,otro,42.51,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C_v2V7aRsSy/,"Aplicación y delineado en un ☝️ solo paso. El aplicador patentado de #Colorstay Limitless Matte, abraza las curvas de tus labios, perfilando y dándote un color mate intenso 💋
¡La aplicación más fácil y precisa que has probado 😉!

#Revlon #RevlonEspaña #ColorStay #MateSinLímites #revlonviveintensamente #LabiosRevlon #labiosmate",328,0,0,2024-09-12T10:06:06.000Z,Thursday,10,False,False,carrusel,8,0,2,False,False,951000,551,0.0,0.0,neutro,1,0.1739,otro,40.79,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C_YSzClKLsg/,"Pero vosotras y nosotras sabemos que no es así 😉

Tonos: #Colorstay Limitless Dream Job (014) y Fire Off (011)",110,0,0,2024-09-01T15:29:21.000Z,Sunday,15,False,False,foto,1,0,1,False,False,951000,551,0.0,0.0,neutro,0,0.05,otro,67.33,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C_RHmgROzyr/,"Te presentamos a tu nuevo crush 💖

¿Por qué te vas a enamorar de nuestro colorete #Revlon Powder Blush?

✨ Acabado sedoso y natural
✨ Con pigmentos de color enriquecidos para construir la intensidad
✨ Tres tonos para un look fresco que dura todo el día

Tono: Tickled Pink (14)",277,0,0,2024-09-04T21:09:44.000Z,Wednesday,21,True,False,carrusel,1,0,1,True,False,951000,551,0.0,0.0,neutro,0,0.02,promoción,41.88,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C_L8uU4x6PV/,"¡Conoce tu mate perfecto! 💋👉 

Desliza para descubrir los 9 tonos de nuestro NUEVO #ColorStay Limitless Matte Liquid Lipstick. ¡Déjanos el emoji de tu tono favorito en los comentarios! 👇

👧 Poster Child (002)
🙋‍♀️ Upper Hand (003)
🎀 Strut (005)
🧘‍♀️ Manifest (006)
💖 Icon Era (007)
🔝 Top Talent (010)
🔥 Fire Off (011)
💯 Real Deal (013)
👩‍ Dream Job (014)",354,0,0,2024-08-27T20:28:15.000Z,Tuesday,20,False,False,carrusel,1,0,11,False,True,951000,551,0.0,0.0,positivo,2,0.0156,promoción,67.28,1,0
revlon_es,https://www.instagram.com/revlon_es/p/C_ENgxYx-Vf/,"Si hay algo que nos gusta, es ver a nuestra comunidad con sus #labiosrevlon luciendo 100% ✨icónicxs✨. ¿Cuál es tu tono favorito?

#ColorStay Limitless Matte 💄:
1. Poster Child (002)
2. Top Talent (010)
3. Dream Job (014)
4. Dream job (014)

#revlonespaña #revlon #iconic #revlonlipstick",286,0,0,2024-08-24T20:18:20.000Z,Saturday,20,False,False,carrusel,6,0,1,True,False,951000,551,0.0,0.0,positivo,0,0.1304,otro,78.11,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C-9-83sRNHX/,"Somos de #labiosrojos 💋, pero también somos de rosas y nude. Nuestro #superlustrous Lipstick está hecho para todos los gustos y todos los moods ✨ 

#Revlon #revlonespaña #labiosrevlon #demure #cutesy",199,0,0,2024-08-22T10:33:53.000Z,Thursday,10,False,False,foto,7,0,1,False,False,951000,551,0.0,0.0,neutro,0,0.2333,otro,38.53,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C-04CiUxDny/,"Porque verano y maquillaje ligero 🤝 van de la mano, nuestro ✨ NUEVO ✨ Illuminance Serum Tint es justo lo que tu piel necesita. 

¿Buscas más razones para amarlo 💜?

🌟 Cobertura ligera construible 
🌟 Mejora la apariencia de la piel visiblemente
🌟 Fórmula con triple Ácido Hialurónico que hidrata tu piel todo el día
🌟 Con Extracto de Jengibre + Vitamina C + Vitamina E
🌟 Reduce visiblemente las manchas con resultados en 4-8 semanas

#RevlonEspaña #Revlon #summermakeup",468,0,0,2024-08-18T21:22:06.000Z,Sunday,21,True,False,foto,3,0,6,True,False,951000,551,0.0,0.0,neutro,0,0.038,promoción,19.6,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C-vhFBIOand/,"Un día de verano perfecto necesita un labial ✨perfecto✨. ¿Lo que buscamos? Acabado mate, máximo confort y larga duración 👌

@ashleygraham lleva #ColorStay Limitless Matte en el tono Strut (05).

#RevlonEspaña #Revlon #labiosmate #verano #summermakeup",250,0,0,2024-08-19T09:42:08.000Z,Monday,9,False,False,carrusel,6,1,1,True,False,951000,551,0.0,0.0,neutro,0,0.1714,otro,31.5,1,0
revlon_es,https://www.instagram.com/revlon_es/p/C-tBRpsx0fY/,"Si lo que buscas es hidratación + efecto buena cara en UN solo producto, nuestro Illuminance Serum Tint es justo lo que tu piel necesita este verano.

¿Por qué te va a encantar 💜?
🌟 Unifica + mejora el tono de la piel instantáneamente
🌟 Con ingredientes que cuidan tu piel
🌟Cobertura ligera, brillo natural
🌟 Reduce visiblemente las manchas, resultados en 4-8 semanas
🌟 Con SPF 15 👌",382,0,0,2024-08-18T21:15:38.000Z,Sunday,21,True,False,foto,0,0,7,True,False,951000,551,0.0,0.0,neutro,0,0.0,producto,36.41,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C-a6Jj6xJKe/,"Esenciales de de verano 🏖️ 

✔️ Illuminance Serum Tint con SPF 15
✔️ Colorete Powder Blush
✔️ Máscara So Fierce! Big Bad Lash
✔️ Skin Reviving Roller
✔️ Colorstay Limitless Matte en tono Top Talent (010)

#Revlon #RevlonEspaña #Verano #SummerMakeup",248,0,0,2024-08-08T19:20:17.000Z,Thursday,19,False,False,foto,4,0,1,False,False,951000,551,0.0,0.0,neutro,1,0.1,otro,37.8,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C-S7vIaI0SZ/,"✨Golden hour✨ A veces lo único que necesitamos para un lookazo de verano son unos #labiosrevlon 💋

#Revlon",106,0,0,2024-08-05T17:00:14.000Z,Monday,17,False,False,foto,2,0,1,False,False,951000,551,0.0,0.0,neutro,0,0.1111,otro,30.33,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C-SiNozx0yP/,"Claramente en nuestra ✨era Olímpica✨ 

Y tú, ¿de qué equipo eres? ¡Cuéntanos en los comentarios! 👯‍♂️🎾🤸‍♀️🏊‍♀️ 

#Revlon #RevlonEspaña #Paris2024",145,0,0,2024-08-05T13:17:12.000Z,Monday,13,False,False,foto,3,0,3,True,True,951000,551,0.0,0.0,neutro,1,0.1579,otro,69.15,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C92_3EkxJLc/,"Jueves #vintage 💋 Hoy os traemos un repaso por algunos de los anuncios de #SuperLustrous Lipstick al lado de las mujeres más icónicas 👑 de la época. Desde 'Mrs. Miniver' a la modelo Dorian Leigh o Suzy Parker, a Cindy Crawford, Jerry Hall, Claudia Schiffer, Ashley Graham o Madelyn Cline.

#ViveLaFuerzaDeTusLabios #Revlon #vintage #revlonespaña #lipstick #labiosrevlon #diadelpintalabios #lipstickday",401,0,0,2024-07-25T21:57:30.000Z,Thursday,21,True,False,carrusel,10,0,2,False,False,951000,551,0.0,0.0,neutro,0,0.1724,otro,33.8,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C90RIGqRqf3/,"Se llama SUPER por algo 💄🤩 

Y si no lo conocías, te lo volvemos a presentar. Hablamos del único y original, #SuperLustrous Lipstick:

🔻 Es la perfecta combinación de color intenso en una fórmula súper hidratante
🔻 Con un 80% de ingredientes acondicionadores
🔻 Minimiza visiblemente las líneas, dándole a los labios una apariencia más suave
🔻 Cremoso y rico en color, con pigmentos micro-finos
🔻 Sensación ligera e hidratada.",425,0,0,2024-07-24T19:10:41.000Z,Wednesday,19,False,False,foto,1,0,6,False,False,951000,551,0.0,0.0,positivo,0,0.0143,producto,26.31,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C9srzMHxDLA/,"¿Sabías que #FridaKahlo y Audrey Hepburn lo usaban? ¿O  que hay tonos que nacieron en los 50s y aún se venden? 

Sabemos que ya conoces nuestro icónico #SuperLustrous Lipstick, pero ¿qué tanto sabes de él? 💄💋
¡Desliza 👉 y descubre más!

#ViveLaFuerzaDeTusLabios #SuperLustrous #Revlon #RevlonEspaña #LabiosRevlon #FunFacts #vintage #vintageads",343,0,0,2024-07-21T21:05:39.000Z,Sunday,21,True,False,carrusel,10,0,3,True,True,951000,551,0.0,0.0,neutro,1,0.2041,otro,60.49,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C9iG_3UgFwv/,"Si hay algo que tenemos claro es que we Love That Red. ¡Y nuestras embajadoras también!❤️💄

#revlon #revlonespaña #lipstick #embajadoras #labiosrojos",149,0,0,2024-07-17T17:55:50.000Z,Wednesday,17,False,False,carrusel,5,0,1,False,False,951000,551,0.0,0.0,positivo,1,0.2381,otro,50.67,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C9cnnaQNb5F/,"Nuestro labial favorito💄❤️ ¡y a por la semana! ¡Feliz lunes! 

#revlon #revlonmakeup #inspoquote #felizlunes",108,0,0,2024-07-16T06:10:42.000Z,Tuesday,6,False,False,foto,4,0,1,False,False,951000,551,0.0,0.0,neutro,2,0.2857,otro,36.57,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C9YBWDUAre_/,"Perfect match = 💅🏻 + 💄

Consíguelo con #UltraHD Snap + #SuperLustrous Lipstick✨

#revlonmakeup #revlon #revlonespaña #lipstick #makeup",134,0,0,2024-07-13T19:54:02.000Z,Saturday,19,False,False,carrusel,7,0,3,False,False,951000,551,0.0,0.0,positivo,0,0.3889,otro,11.42,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C9WoLmdsL-e/,#ColorStay Limitless Matte Poster Child (002) es el favorito de @naileadevora 💄❤️¿Cuál es el tuyo?✨,99,0,0,2024-07-13T06:54:55.000Z,Saturday,6,False,False,carrusel,1,1,1,True,False,951000,551,0.0,0.0,neutro,0,0.0667,otro,61.89,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C9SmqOutowW/,"Combina nuestros nuevos labiales #ColorStay Limitless Matte con los perfiladores #ColorStay para lograr un lip combo que te encantará💄❤️

#revlon #revlonespaña #lipstick #lipcombo",179,0,0,2024-07-11T17:24:39.000Z,Thursday,17,False,False,foto,6,0,1,False,False,951000,551,0.0,0.0,neutro,0,0.2609,promoción,25.32,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C9PzlJGtldZ/,"¿Qué es lo más importante para ti a la hora de buscar el labial perfecto?💄😉

#revlon #revlonespaña #maquillaje #lipstick #labios",128,0,0,2024-07-10T15:19:50.000Z,Wednesday,15,False,False,foto,5,0,2,True,False,951000,551,0.0,0.0,neutro,0,0.25,otro,57.1,1,0
revlon_es,https://www.instagram.com/revlon_es/p/C9IVRmug92Z/,"Uñas llenas de diseño y color con nuestra colección de 17 tonos disponibles #UltraHD Snap🩷 ¿Qué esperas para probarlos y lucir unas uñas increíbles? 💅✨

#revlon #revlonespaña #nail #insponails #nailart",201,0,0,2024-07-07T17:40:20.000Z,Sunday,17,False,False,carrusel,6,0,1,True,False,951000,551,0.0,0.0,neutro,0,0.2,otro,60.84,1,0
revlon_es,https://www.instagram.com/revlon_es/p/C82Po6KM6Kx/,"¿Listx para descubrir tu nuevo must-have? ✨👁️ La NUEVA Colorstay Xtensionnaire es una máscara 2 en 1: no solo proporciona unas pestañas hasta DOS veces más largas, sino que también está enriquecida con pro-vitamina B5 para nutrir y fortalecerlas 💪🏼❤️

¡Qué esperas para probarla!

#revlon #revlonespaña #viveintensamente #pestañas #pestañasperfectas #colorstay",360,0,0,2024-07-01T14:02:16.000Z,Monday,14,False,False,carrusel,6,0,3,True,False,951000,551,0.0,0.0,neutro,1,0.12,promoción,24.92,0,0
revlon_es,https://www.instagram.com/revlon_es/p/C8sC9mVAWLU/,"¡ALERTA NOVEDAD! 🚀 ¿Listx para extender tus pestañas al límite?
Te presentamos la NUEVA máscara #Revlon #ColorStay Xtensionnaire, la máscara 2 en 1: sérum + máscara, que se convertirá en tu must🔥:

✔️Consigue unas pestañas 2 veces más largas. ¡Longitud como como si llevaras una extensión!
✔️ ¡Hasta 24 horas de duración!
✔️ Fórmula con pro-vitamina B5 que nutre tus pestañas y las mejora con el tiempo.
✔️Cepillo cónico con fibras flexibles que amplifica cada pestaña.
✔️A prueba de manchas y además, ¡disponible en versión waterproof! 💦

#revlon #revlonespaña #ExtiendeTuMirada #pestañas",589,0,0,2024-06-26T18:01:35.000Z,Wednesday,18,False,False,carrusel,6,0,3,True,False,951000,551,0.0,0.0,neutro,4,0.0659,otro,45.41,0,0
druni_perfumerias,https://www.instagram.com/druni_perfumerias/reel/DH1aCsQpJAp/,"⚠️¡Sorteo cerrado!⚠️Ganadorxs:
@sermola 
tienes hasta el 12/05/25 para contactar con nosotrxs a través de un mensaje directo. Os responderemos tan pronto como sea posible 💖 el envío se realizaría en los próximos meses tras el cierre del sorteo

🍀SORTEAMOS UN IPHONE 16🍀

Empezamos el mes con un SORTEAZO💥💥¿Quieres conseguir el IPhone16? ¡Corre y participa!💖💖💖⚠️PARTICIPACIÓN SÓLO EN INSTAGRAM⚠️

1.Dale like ❤️ a la publicación
2.Síguenos en @druni_perfumerias
3.¡¡¡IMPORTANTE!!! Menciona a un amigx, dejando taaaaantos comentarios como quierasss🤭
4.Si quieres tener más posibilidades comparte el post en tus stories mencionándonos 🔝

🍀MUCHA SUERTE 🍀 Tienes hasta el 1 de MAYO de 2025 a las 23:59 para participar. El/la ganadorx del sorteo se anunciará en este post el día 2 de MAYO de 2025🧡

#druni #drunilover #druniperfumerias #IPhone16 #sorteo",847,0,0,2025-05-02T11:51:08.000Z,Friday,11,False,False,reel,5,2,11,True,True,25,2150,0.0,0.0,neutro,5,0.0397,otro,55.77,0,0
