account_name,url,caption,caption_length,likes,comments,post_date,day_of_week,hour_of_day,is_night_post,is_special_date,media_type,num_hashtags,num_mentions,num_emojis,has_question,has_call_to_action,followers,followees,engagement_ratio,comment_like_ratio,caption_sentiment,num_exclamations,hashtag_ratio,topic,readability,num_positive_words,num_negative_words
pelopantene,https://www.instagram.com/pelopantene/reel/DDM8NN4tLst/,"¿Tienes preparados ya tus looks para estas Fiestas? @elena.le_ nos propone este look 100% sin daños para presumir de Pelo Pantene estas Navidades 😍✨

#Pantene #Styling #PeinadoPantene",183,86,4,2024-12-05T15:46:26.000Z,Thursday,15,False,False,reel,3,1,1,True,False,674000,350,0.0001,0.0465,neutro,0,0.1111,evento,53.72,0,0
pelopantene,https://www.instagram.com/pelopantene/reel/DDHubxONQYd/,"¿Aún no conoces la ciencia que hay detrás de tus productos favoritos de Pantene? @karenxgs nos desvela el principal secreto de nuestras fórmulas.

Y tú, ¿conocías el poder de la Pro-V?✨

#PeloPantene #ReparayProtege #MolecularBondRepair",236,61,0,2024-12-03T15:09:59.000Z,Tuesday,15,False,False,reel,3,1,0,True,False,674000,350,0.0001,0.0,neutro,0,0.0882,otro,63.84,0,0
pelopantene,https://www.instagram.com/pelopantene/reel/DDFVDXuN6Ij/,"Olvídate del pelo graso y apelmazado con nuestro nuevo acondicionador Repara y Protege. ¿No te lo crees? Hoy te demostramos por qué su nueva fórmula dejará tu pelo fuerte, visiblemente sano y sin apelmazar.✨

#PeloPantene #ReparayProtege",237,68,3,2024-12-02T16:49:49.000Z,Monday,16,False,False,reel,2,0,0,True,False,674000,350,0.0001,0.0441,neutro,0,0.0556,promoción,56.01,0,0
pelopantene,https://www.instagram.com/pelopantene/reel/DDEm3zKNuus/,"Las mejores editoras de belleza nos desvelan su secreto mejor guardado para lucir un verdadero Pelo Pantene
@carlotanovoa_ 
@fatimamoyano_ 
@requejomarta 

Y tú,  ¿has probado ya el acondicionador que enamora a las editoras de belleza?✨

#Pantene #Reparayprotege",262,46,1,2024-12-02T10:07:25.000Z,Monday,10,False,False,reel,2,3,0,True,False,674000,350,0.0001,0.0217,neutro,0,0.0556,otro,17.55,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DJZPlfhuIEB/,"La rutina que necesitas para un pelo visiblemente más sano, 100% fuerte y sin apelmazar ✨
¿Cuál es tu producto favorito de la gama Repara y Protege? 🤔",150,65,0,2025-05-08T15:32:32.000Z,Thursday,15,False,False,foto,0,0,0,True,False,674000,350,0.0001,0.0,neutro,0,0.0,rutina,43.78,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DJEb-59tauS/,"Empieza el día como tu pelo lo merece ✨
Un desayuno que nutre por dentro y el acondicionador de Repara y Protege que cuida tu pelo por fuera.
¡La combinación perfecta! 🤩
 
#PeloPantene #ReparayProtege",200,60,5,2025-04-30T11:38:43.000Z,Wednesday,11,False,False,foto,2,0,0,False,False,674000,350,0.0001,0.0833,neutro,1,0.0588,otro,61.05,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DIyOaa0tjfC/,"¿5 beneficios en 1? Gracias a su fórmula avanzada con Pro-Vitaminas y Perlas Nutri Pro-V, el nuevo sérum Molecular Bond Repair ayuda a reconstruir la estructura del pelo y a sellar la cutícula, reduciendo los signos del daño para una melena más resistente y brillante.

¡Y ahora, a lucir Pelo Pantene! ✨",303,56,3,2025-04-23T09:53:49.000Z,Wednesday,9,False,False,foto,0,0,0,True,False,674000,350,0.0001,0.0536,neutro,1,0.0,promoción,35.31,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DItF0ZPt-pP/,"Acabamos de volver de las vacaciones y ya estamos pensando en las siguientes…. Vayas donde vayas, no olvides meter en la maleta tu rutina de pelo ideal para lucir un Pelo Pantene en todo momento 🤩🤞🏼

#PeloPantene #ReparayProtege",228,34,2,2025-04-21T10:03:33.000Z,Monday,10,False,False,foto,2,0,1,False,False,674000,350,0.0001,0.0588,positivo,0,0.0526,rutina,53.15,0,1
pelopantene,https://www.instagram.com/pelopantene/p/DIJQWNFsKEO/,"Nosotras tenemos muy claro los imprescindibles que siempre necesitamos en nuestro bolso... Y el nuevo sérum Molecular Bond Repair nunca puede faltar 🤫
​
¿Has descubierto sus 5 beneficios en 1 ya?​

#PeloPantene #MolecularBondRepair​

​",235,51,0,2025-04-07T12:01:54.000Z,Monday,12,False,False,foto,2,0,0,True,False,674000,350,0.0001,0.0,neutro,0,0.0571,promoción,29.33,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DIBhwbFtG58/,"¿Quieres un pelo fuerte, sano y brillante? Nuestra gama Repara y Protege te aporta todos estos beneficios para que presumas de Pelo Pantene todos los días ✨",156,28,0,2025-04-04T12:00:03.000Z,Friday,12,False,False,foto,0,0,0,True,False,674000,350,0.0,0.0,neutro,0,0.0,otro,53.72,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DHtTkkEK_GE/,"Si quieres conseguir un pelo sano y sin apelmazar, desliza para descubrir tus mejores alidos 🤫✨​

#PeloPantene #ReparayProtege​",127,63,2,2025-03-27T15:31:22.000Z,Thursday,15,False,False,carrusel,2,0,0,False,False,674000,350,0.0001,0.0317,neutro,0,0.1111,otro,55.22,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DHbBA9rRKyM/,"La rutina perfecta que transformará tu pelo gracias a sus 5.000 perlas Nutri Pro-V que liberan millones de nutrientes.​
El nuevo sérum te enamorará por sus 5 beneficios en un solo paso ¡Y a presumir de pelo sano y regenerado! ⭐​

#PeloPantene #MolecularBondRepair​

​",267,99,5,2025-03-20T13:02:52.000Z,Thursday,13,False,False,foto,2,0,0,False,False,674000,350,0.0002,0.0505,neutro,1,0.0455,rutina,39.54,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DHWggqFRlEJ/,"¿Sabías que el daño de tu pelo puede ser revertido y tratado? ​

El nuevo sérum de Molecular Bond Repair regenera a nivel molecular y te aporta 5 beneficios en un solo paso💥​

Nutre, fortalece, repara las puntas abiertas, suaviza el frizz y protege del calor. ¿A qué esperas para probarlo? 🤩​",292,24,0,2025-03-18T19:01:52.000Z,Tuesday,19,False,False,foto,0,0,1,True,False,674000,350,0.0,0.0,neutro,0,0.0,promoción,51.17,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DHG5MWTNGtf/,"Pelo sano y regenerado allá donde vayas... El nuevo sérum Molecular Bond Repair será tu mejor aliado para presumir de Pelo Pantene todos los días gracias a sus 5
beneficios en 1 ✨",179,42,0,2025-03-12T17:29:39.000Z,Wednesday,17,False,False,foto,0,0,0,False,False,674000,350,0.0001,0.0,neutro,0,0.0,promoción,45.19,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DHD2u-3RwPe/,"La rutina de regeneración que transformará tu pelo de los daños severos... ¡Te enamorará! 😍🌟🤍​

#PeloPantene #MolecularBondRepair​",130,47,0,2025-03-11T13:10:29.000Z,Tuesday,13,False,False,foto,2,0,2,False,False,674000,350,0.0001,0.0,neutro,1,0.1176,rutina,37.26,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DG6SsT0RbVx/,"¿Los secretos detrás de un Pelo Pantene? Hoy te desvelamos unos tips para que presumas de pelazo todos los días 🤫✨​

#PeloPantene​",130,66,0,2025-03-07T20:02:23.000Z,Friday,20,False,False,carrusel,1,0,0,True,False,674000,350,0.0001,0.0,neutro,0,0.0455,otro,59.21,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DGiOddqNVYJ/,"Presume de un pelo más nutrido y fuerte que nunca con la gama Crecimiento con Fuerza. Una vez que lo pruebas, no hay vuelta atrás. ¿Te atreves? 💥💫

#PeloPantene  #Miracles",171,57,0,2025-02-26T11:43:36.000Z,Wednesday,11,False,False,carrusel,2,0,2,True,False,674000,350,0.0001,0.0,neutro,0,0.0667,otro,69.59,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DGdKTTHtUOd/,"No es magia, es ciencia. Dale a tu pelo lo que se merece con Repara y Protege✨

#Pantene #ReparayProtege",104,62,1,2025-02-24T12:31:03.000Z,Monday,12,False,False,foto,2,0,0,False,False,674000,350,0.0001,0.0161,neutro,0,0.1053,otro,81.42,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DGS4AqaN66M/,"Bye bye, tonos anaranjados. 👋💜 Nuestro champú con biotina y proteína de seda, neutraliza los tonos anaranjados y devuelve la fuerza a tu pelo en 1 solo lavado. ¿Lista para volver a enamorarte de tu pelo? ✨
 
#PeloPantene #SedosoyBrillante #Miracles",248,41,0,2025-02-20T12:38:49.000Z,Thursday,12,False,False,carrusel,3,0,2,True,False,674000,350,0.0001,0.0,neutro,0,0.075,otro,52.48,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DGQNGrEtZ1b/,"¿Eres del team rizos perfectos todo el día? Aquí tu secreto mejor guardado para conseguirlos... 🤫✨

#Pantene #PeinadoPantene #Styling",133,58,7,2025-02-19T11:45:25.000Z,Wednesday,11,False,False,foto,3,0,0,True,False,674000,350,0.0001,0.1207,neutro,0,0.1579,otro,50.35,1,0
pelopantene,https://www.instagram.com/pelopantene/p/DGAmydqtTNs/,"Te contamos las tres formas de usar el acondicionador Repara y Protege para que siempre presumas de Pelazo Pantene. En la ducha, en tu tocador o en cualquier parte, ¡tú decides!✨ 

#Pantene #PeloPantene #ReparayProtege",218,50,2,2025-02-13T12:03:31.000Z,Thursday,12,False,False,carrusel,3,0,0,False,False,674000,350,0.0001,0.04,neutro,1,0.0882,otro,68.43,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DFvj_V3N9xa/,"Un desayuno nutritivo para comenzar el día y un pelo regenerado como el complemento perfecto 💫💛

#Pantene #MolecularBondRepair",126,54,0,2025-02-06T19:30:00.000Z,Thursday,19,False,False,foto,2,0,2,False,False,674000,350,0.0001,0.0,neutro,0,0.1111,otro,-4.5,1,0
pelopantene,https://www.instagram.com/pelopantene/p/DFr80LkNBa4/,Cómo cuidas tu pelo dice mucho más de ti de lo que crees ✨ ¡Cuéntanos en comentarios con quién te identificas más!,114,46,0,2025-02-05T09:50:25.000Z,Wednesday,9,False,False,carrusel,0,0,0,False,True,674000,350,0.0001,0.0,neutro,1,0.0,otro,60.63,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DFdJ-gQNbE8/,"Controla el encrespamiento antes de que aparezca. ✋ Descubre la gama Adiós Frizz, tu pelo siempre en su mejor versión día a día ✨

#Pantene #PeloPantene #Miracles #Antifrizz",173,55,2,2025-01-30T15:56:49.000Z,Thursday,15,False,False,foto,4,0,0,False,True,674000,350,0.0001,0.0364,neutro,0,0.1429,otro,50.47,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DFaeMNutOTo/,"Es hora de lucir tu Pelo Pantene con el acondicionador Repara y Protege, ¡sano, brillante y sin apelmazar! 🤩🤍",109,64,2,2025-01-29T14:55:44.000Z,Wednesday,14,False,False,foto,0,0,0,False,False,674000,350,0.0001,0.0312,neutro,1,0.0,otro,56.97,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DFVHKOMtfP5/,"¡Porque tu pelo merece brillar! ✨ Descubre la gama Miracles Hidratación y Brillo y cómo la biotina, el baobab y la provitamina B5 transformarán tu pelo 💫

#Pantene #PeloPantene #Miracles #Hidratacióny",200,60,0,2025-01-27T12:58:17.000Z,Monday,12,False,False,foto,4,0,1,False,True,674000,350,0.0001,0.0,neutro,1,0.129,otro,37.5,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DFLRXWmttOW/,"¿Lista para unas ondas que duran todo el día? ⏰

Transforma tu melena con nuestra espuma Ondas Perfectas para unas ondas definidas y nutridas, la combinación ideal de Pro-V y aceite de argán. 💫

#Pantene #PeloPantene #Styling #PeinadoPantene",241,96,0,2025-01-23T17:15:03.000Z,Thursday,17,False,False,foto,4,0,1,True,False,674000,350,0.0001,0.0,positivo,0,0.1053,otro,53.66,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DEUbrBHt2SS/,"Comenzamos este 2025 lleno de propósitos... sin duda el más importante es lucir tu Pelo Pantene durante todo el año 🤩

¿Quieres descubrir la gama perfecta para conseguirlo? Desliza y descubre tu mejor aliado ✨

¿Cuál es tu favorita? Os leemos en comentarios 👀

#Pantene #PeloPantene #ReparayProtege #MolecularBondRepair #Miracles",329,56,3,2025-01-02T10:06:53.000Z,Thursday,10,False,False,foto,5,0,1,True,True,674000,350,0.0001,0.0536,neutro,0,0.102,otro,42.51,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DEC-kUWN_Xj/,"¡El dúo perfecto existe!
Con nuestro champú y acondicionador Repara y Protege, tu melena recibirá todos los nutrientes que necesita sin apelmazar para brillar con fuerza este nuevo año. ✨

#PeloPantene #ReparayProtege",217,47,1,2024-12-26T15:25:29.000Z,Thursday,15,False,False,foto,2,0,0,False,False,674000,350,0.0001,0.0213,neutro,1,0.0625,promoción,46.46,1,0
pelopantene,https://www.instagram.com/pelopantene/p/DDt443dtASH/,"¿Quieres presumir de Pelo Pantene estas Fiestas? Consigue el look perfecto 100% sin daños con nuestros productos de Styling, ¡y a triunfar en todas tus celebraciones! ✨

#PeloPantene #Styling #PeinadoPantene",207,46,9,2024-12-18T10:51:48.000Z,Wednesday,10,False,False,foto,3,0,0,True,False,674000,350,0.0001,0.1957,neutro,1,0.1,evento,48.24,1,0
pelopantene,https://www.instagram.com/pelopantene/p/DDebrFytUFe/,"¿Lista para presumir de pelazo estas fiestas?  Descubre cómo el nuevo acondicionador Repara y Protege repara tu pelo sin apelmazar.✨

¿Cómo? Su nueva fórmula ligera con antioxidantes, lípidos fortificantes y nuestro complejo Pro-V, actúan solo dónde hay daño y tu pelo lo necesita.

Y tú, ¿has descubierto el poder de la Pro-V? 🤩

#PeloPantene #ReparayProtege",359,37,0,2024-12-12T10:47:54.000Z,Thursday,10,False,False,foto,2,0,0,True,True,674000,350,0.0001,0.0,neutro,0,0.0364,promoción,42.73,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DDPPWMet_MM/,"Dile adiós al daño severo de tu pelo.
Prueba el acondicionador intensivo de nuestra gama Molecular Bond Repair y consigue un pelo hasta un 100% regenerado. ✨

#Pantene #MolecularBondRepair",188,69,0,2024-12-06T13:11:35.000Z,Friday,13,False,False,foto,2,0,0,False,False,674000,350,0.0001,0.0,neutro,0,0.069,otro,35.51,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DC6ze7ztCgT/,"¿Quieres rizos definidos y sin encrespamiento? La espuma Rizos Definidos de Pantene es tu aliada, con su fórmula ligera con nutrientes Pro-V que no deja residuos, hidrata y define cada rizo para un look perfecto.

¡Luce un Pelo Pantene con rizos increíbles cada día! 💫✨

#Pantene #Styling #EspumaRizos #PeinadoPantene",317,71,10,2024-11-28T14:43:18.000Z,Thursday,14,False,False,foto,4,0,1,True,False,674000,350,0.0001,0.1408,neutro,1,0.0816,otro,48.37,2,0
pelopantene,https://www.instagram.com/pelopantene/p/DCyrwutx_FX/,"¿Daño capilar severo? Descubre tu ritual de regeneración. Pantene Bond Repair repara, regenera y fortalece desde dentro, dejando tu pelo más saludable y resistente con cada uso. 

¡Presume de un Pelo Pantene sin daños! 💪✨

#Pantene #BondRepair",243,58,0,2024-11-25T11:01:57.000Z,Monday,11,False,False,foto,2,0,1,True,True,674000,350,0.0001,0.0,neutro,1,0.0541,otro,52.0,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DBbelvANpJ2/,"¡Estrenamos nueva fórmula! Ahora nuestra Espuma Rizos ofrece más consistencia y menos residuos ✨

Pruébala y logra unos rizos definidos, brillantes y duraderos para lucir tu pelazo Pantene 💆🏻‍♀️

#PeloPantene #EspumaRizos",221,88,5,2024-10-22T14:12:53.000Z,Tuesday,14,False,False,foto,2,0,2,False,False,674000,350,0.0001,0.0568,neutro,1,0.0645,otro,25.83,0,0
pelopantene,https://www.instagram.com/pelopantene/p/DA8lW62t42z/,"Imagina poder regenerar los enlaces capilares de tu pelo...
¡Deja de imaginar y descubre la gama Molecular Bond Repair!✨ 

 Gracias a sus 5.000 Perlas Nutri Pro-V y la biotina, regenera tu pelo a nivel molecular para que luzca totalmente sano 🤍

#PeloPantene #BondRepair",270,119,2,2024-10-10T14:15:34.000Z,Thursday,14,False,False,foto,2,0,0,False,True,674000,350,0.0002,0.0168,neutro,1,0.0465,otro,37.05,0,0
pelopantene,https://www.instagram.com/pelopantene/p/C_iHLdRC1BA/,"¿Vuelta a la rutina? Es momento de reparar los daños del verano con nuestra gama Repara y Protege y conseguir tus mejores peinados con nuestros productos de styling, ¡a lucir Pelo Pantene! ✨​

#PeloPantene #ReparayProtege",221,100,1,2024-09-05T11:00:14.000Z,Thursday,11,False,False,foto,2,0,0,True,False,674000,350,0.0001,0.01,neutro,1,0.0571,rutina,52.73,0,0
pelopantene,https://www.instagram.com/pelopantene/p/C--0HFcKK8D/,"¿Has probado ya nuestra Espuma Rizos Definidos? Hemos mejorado su fórmula para que no deje residuos en el pelo y tenga más consistencia.​

Para que tengas unos rizos perfectos y puedas lucir tu Pelo Pantene ✨​

#Pantene #RizosDefinidos",235,78,7,2024-08-22T18:00:11.000Z,Thursday,18,False,False,foto,2,0,0,True,False,674000,350,0.0001,0.0897,neutro,0,0.0526,otro,43.41,1,0
pelopantene,https://www.instagram.com/pelopantene/p/C-syivVs3Aw/,"¿Aún no conoces nuestra gama Molecular Bond Repair? ​

Descubrirás la fuerza de sus 5.000 Nutri Perlas Pro-V que no solo reparan tu cabello, sino que también lo regeneran. ​

¡Di adiós al cabello dañado! ✨​

#PeloPantene #MolecularBondRepair",241,78,3,2024-08-15T18:00:09.000Z,Thursday,18,False,False,foto,2,0,0,True,False,674000,350,0.0001,0.0385,neutro,1,0.0526,otro,48.09,0,0
pelopantene,https://www.instagram.com/pelopantene/p/C-no-n8tP2H/,"¿Quieres proteger tu pelo del sol este verano? ☀ ¡Con la Mascarilla Repara y Protege de Pantene tendrás todos los micronutrientes que tu cabello necesita para fortalecerlo desde el primer uso, incluso protege tus enlaces capilares de los rayos UV! 💛​

#PeloPantene #MascarillaReparayProtege",290,158,6,2024-08-13T18:00:22.000Z,Tuesday,18,False,False,foto,2,0,1,True,False,674000,350,0.0002,0.038,neutro,1,0.0465,otro,14.76,0,0
pelopantene,https://www.instagram.com/pelopantene/p/C-mvZkWtRdy/,"En España somos muy de marcha y de sol. La medalla de oro 🥇 la ponen nuestros deportistas y el rescate post celebración nosotros con nuestro producto más dorado y adorado ✨

#PeloPantene #AmpollasRescate",203,70,0,2024-08-13T09:37:14.000Z,Tuesday,9,False,False,foto,2,0,0,False,False,674000,350,0.0001,0.0,neutro,0,0.0588,otro,47.83,0,0
pelopantene,https://www.instagram.com/pelopantene/p/C-YMM3pvZ4P/,"¡Tus imprescindibles para este verano! 🌞​

- Mascarilla R&P: consigue un pelo fuerte de raíz a puntas protegido contra el sol.​
- Ampollas rescate: reparan el daño de tu pelo en tan solo 30 segundos.​
- Aceite protector de keratina:X3 más reparación en una sola gota para un pelo más brillante.​

¡Prepárate para lucir un cabello espectacular!✨​

#PeloPantene #MascarillaReparayProtege #AceiteKeatina #AmpollasRescate",417,89,2,2024-08-07T18:00:18.000Z,Wednesday,18,False,False,carrusel,4,0,1,False,False,674000,350,0.0001,0.0225,neutro,2,0.0656,otro,36.9,1,0
pelopantene,https://www.instagram.com/pelopantene/p/C9xkQb4Nci1/,"¿Quieres un pelo hasta 100% regenerado?​

Ahora es posible gracias a Molecular Bond Repair de Pantene. ✨​

Con 5.000 Nutri Perlas Pro-V que regeneran tu cabello desde la primera aplicación.​

¿Lo has probado ya?​

#PeloPantene",226,103,2,2024-07-23T18:00:07.000Z,Tuesday,18,False,False,foto,1,0,0,True,False,674000,350,0.0002,0.0194,neutro,0,0.0286,otro,48.91,0,0
pelopantene,https://www.instagram.com/pelopantene/p/C9SxlMWvsSS/,"Este verano protege tu melena con nuestro Aceite Protector de Keratina. ☀️​

Su complejo de nutrientes Pro-V junto a la Vitamina E transformarán tu pelo desde la primera aplicación. ​

Utilízalo a diario para proteger tu cabello de los daños del verano y prepárate para presumir de un Pelo más fuerte que el sol, un Pelo Pantene. ​

¿Lo has probado ya? ¡Cuéntanos tus truquitos! Te leemos. 🤍​

#PeloPantene #AceiteKeratina",422,79,7,2024-07-11T19:00:06.000Z,Thursday,19,False,False,foto,2,0,0,True,False,674000,350,0.0001,0.0886,neutro,1,0.0286,otro,43.46,0,0
pelopantene,https://www.instagram.com/pelopantene/p/C9NoAnzvq_K/,"La nueva espuma de rizos de Pantene Styling es simplemente espectacular. 🤍​

¿El secreto? Su nueva fórmula con Aceite de Coco.​

Se convertirá en tu gran aliada para presumir de unos rizos nutridos, duraderos y sin encrespamiento ni residuos durante todo el verano. ☀️​

¿La has probado ya? ¡Cuéntanos en comentarios!​

#PeloPantene #PanteneStyling",348,72,5,2024-07-09T19:00:15.000Z,Tuesday,19,False,False,carrusel,2,0,0,True,True,674000,350,0.0001,0.0694,neutro,1,0.0377,otro,35.58,1,0
pelopantene,https://www.instagram.com/pelopantene/p/C8rCjz3IKFB/,"Este verano rescata tu melena y protégela del sol con la Mascarilla Repara y Protege de Pantene. ☀️​

¡Un imprescindible de @violeta para presumir de Pelo Pantene!​

Su fórmula con micronutrientes penetra en la fibra capilar fortaleciendo el pelo desde el primer uso.​

¿La has probado ya?​

#PeloPantene #Mascarilla",316,139,11,2024-06-26T08:38:50.000Z,Wednesday,8,False,False,foto,2,1,0,True,False,674000,350,0.0002,0.0791,neutro,1,0.0408,otro,32.5,0,0
pelopantene,https://www.instagram.com/pelopantene/p/C8oXhF0ohNs/,"Estos son tus imprescindibles para proteger tu pelo del sol y de los daños del verano. ☀​

◻️ Mascarilla Repara&Protege.​
◻️ Aceite Protector de Keratina.​
◻️ Ampollas Rescate.​

Tres productos que no pueden faltar en tu rutina de cuidado del cabello estas vacaciones para presumir de un pelo fuerte y sano. ​

¿Cuál es tu favorito? ¡Cuéntanos en comentarios!​

#PeloPantene #Mascarilla #Aceite #Ampollas​",405,106,9,2024-06-25T07:44:15.000Z,Tuesday,7,False,False,foto,4,0,0,True,True,674000,350,0.0002,0.0849,neutro,1,0.0635,rutina,43.87,0,0
pelopantene,https://www.instagram.com/pelopantene/p/C8XB0xAoZwf/,"En Pantene tenemos la solución para cualquier emergencia capilar. 🤍​

¿Encrespamiento, daño, puntas secas y quebradizas?​

Desliza para conocer los imprescindibles del verano para presumir allá donde vayas de un Pelo Pantene. ☀​

#PeloPantene",242,84,3,2024-06-18T14:07:36.000Z,Tuesday,14,False,False,carrusel,1,0,0,True,False,674000,350,0.0001,0.0357,neutro,0,0.0294,otro,42.67,0,0
pelopantene,https://www.instagram.com/pelopantene/p/C8B_bgUoz7a/,"¡Gana 1 año de producto Pantene gratis!​

¿Cómo? 👉 Participando compartiendo tu Pelo Pantene en stories.​

◻ Utiliza la plantilla que encontrarás en nuestros stories destacados.​
◻ Complétala con tus 4 mejores fotos presumiendo de Pelo Pantene.​
◻ Menciona a @pelopantene cuando publiques el story.​
◻ Recuerda tener el perfil público para que podamos verlo. ​

Puedes participar del 10 al 24 de junio.​

¡Mucha suerte! ​

Consulta las bases legales en nuestro perfil.​

#PeloPantene",483,205,35,2024-06-10T10:02:37.000Z,Monday,10,False,False,carrusel,1,1,1,True,False,674000,350,0.0004,0.1707,neutro,2,0.0133,otro,43.94,0,0
pelopantene,https://www.instagram.com/pelopantene/p/C7T6Ho3hug7/,"Disfruta de tus champús y acondicionadores favoritos de Pantene con tecnología Nutriplex, también en formato ahorro de 1 litro. 🤍​

Y prepárate para presumir de un pelo fuerte, sano y brillante. ​

¿Los has probado ya? ¡Cuéntanos en comentarios!​

#PeloPantene #Nutriplex",271,88,13,2024-05-23T12:31:09.000Z,Thursday,12,False,False,carrusel,2,0,0,True,True,674000,350,0.0001,0.1477,neutro,1,0.0488,otro,60.28,0,0
pelopantene,https://www.instagram.com/pelopantene/p/C69ABMJoEOX/,"¡Estos son los dos productos imprescindibles para regenerar el cabello de Pantene Molecular Bond Repair! ✨​

🤍 Mascarilla Intensiva y Acondicionador Intensivo 🤍​

Transforma el aspecto del cabello dañado gracias a sus 5.000 Nutri Perlas Pro-V para un pelo hasta 100% regenerado.​

¿Te animas a probarlos?​

#PeloPantene #MolecularBondRepair",340,110,4,2024-05-14T15:00:11.000Z,Tuesday,15,False,False,foto,2,0,0,True,False,674000,350,0.0002,0.0364,neutro,1,0.0417,otro,13.06,0,0
pelopantene,https://www.instagram.com/pelopantene/p/C6qgi4joqQw/,"​¡Cómo nos gusta una buena Feria!  Y es que ya tenemos todo listo para darlo todo con nuestros looks los próximos días en Jerez y Córdoba. 💃​

Como siempre, con el 5 en 1 que ya se ha convertido en un imprescindible para utilizar como primer paso en cualquier peinado. 😉​

¿Cuál es el producto de Pantene Styling que no puede faltar en tu rutina de peinado? ¡Cuéntanos! ​

#PeloPantene #PanteneStyling",401,100,2,2024-05-07T10:38:50.000Z,Tuesday,10,False,False,foto,2,0,2,True,False,674000,350,0.0002,0.02,neutro,2,0.0282,rutina,50.24,0,0
pelopantene,https://www.instagram.com/pelopantene/p/C6nyvipMatE/,"¿Tu cabello necesita un rescate?​

Te presentamos la Mascarilla Repara y Protege de Pantene. 🤍​

Su fórmula penetra en las fibras capilares y ayuda a fortalecer e hidratar cada pelo, de la raíz a las puntas.​

¡Un imprescindible para el verano! ☀​

¿La has probado? ¡Cuéntanos en comentarios!​

#PeloPantene #Mascarilla",319,69,2,2024-05-06T09:20:07.000Z,Monday,9,False,False,foto,2,0,0,True,True,674000,350,0.0001,0.029,neutro,2,0.04,otro,41.85,0,0
pelopantene,https://www.instagram.com/pelopantene/p/C6dephHLB8d/,"¡La Mascarilla Intensiva de nuestra nueva colección Molecular Bond Repair os está encantando! ✨​

¿Sabes cómo utilizarla?​

◻ Remueve sobre la palma de la mano para disolver las Nutri Perlas Pro-V.​
◻ Aplica sobre el cabello húmedo de medios a puntas.​
◻ Déjala actuar 2 segundos y aclara.​

¡Y consigue un pelo hasta 100% regenerado!​

¿La has probado ya?​

#PeloPantene #MolecularBondRepair",392,78,4,2024-05-02T09:12:07.000Z,Thursday,9,False,False,carrusel,2,0,0,True,False,674000,350,0.0001,0.0513,neutro,2,0.0328,otro,36.79,0,0
pelopantene,https://www.instagram.com/pelopantene/p/C6VwhiKoCrj/,"¡Nuestra nueva colección Molecular Bond Repair os está encantando! ✨​

Descubre el poder de sus 5.000 Nutri Perlas Pro-V que no solo reparan el cabello sino que también lo regeneran.​

¿Y tú, quieres disfrutar de un pelo hasta 100% regenerado? ​

#PeloPantene #MolecularBondRepair",280,76,2,2024-04-29T09:14:24.000Z,Monday,9,False,False,foto,2,0,0,True,True,674000,350,0.0001,0.0263,neutro,1,0.0465,otro,37.55,0,0
pelopantene,https://www.instagram.com/pelopantene/p/C6I7VCaoxi7/,"Los cuatro productos de nuestra nueva colección Molecular Bond Repair cuentan con beneficios increíbles para no solo reparar sino también regenerar tu cabello. ✨​

Descubre cuál es la función de cada producto y empieza a disfrutar de la colección más premium de Pantene para conseguir un pelo hasta 100% regenerado. ​

¿Cuál es tu producto favorito?​

#PeloPantene #BondRepair ​",378,69,3,2024-04-24T09:38:42.000Z,Wednesday,9,False,False,foto,2,0,0,True,True,674000,350,0.0001,0.0435,neutro,0,0.0339,otro,29.26,1,0
